"","Weight","Win_time","Est_time","maxt","mint","rain","gmin","soil","Minus_10_Slow","Minus_20_Slow","Minus_30_Slow","Minus_40_Slow","Minus_50_Slow","Minus_60_Slow","Minus_70_Slow","Minus_80_Slow","Sand","A0","A1","A2","A3","A4","A5","A6","A7","A8","AA0","Clonmel","Dundalk","Enniscorthy","Galway","Kilkenny","Limerick","Mullignar","Youghal"
"4646",66,29.17,29.17,13.9,6.6,6.3,4.2,10.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4647",70,28.52,28.52,12.2,4,0.3,2.3,6.7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4648",75,28.96,28.96,12.2,4,0.3,2.3,6.7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4649",73,29.4,29.4,12.2,4,0.3,2.3,6.7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4650",70,29.71,29.71,12.2,4,0.3,2.3,6.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"4651",68,29.57,29.57,12.2,4,0.3,2.3,6.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4652",82,29.37,29.37,12.2,4,0.3,2.3,6.7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4653",75,28.97,28.97,12.2,4,0.3,2.3,6.7,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4654",64,28.1,28.1,12.2,4,0.3,2.3,6.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"4655",91,29.12,29.12,12.2,4,0.3,2.3,6.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4656",61,28.87,28.87,12.2,4,0.3,2.3,6.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4657",70,29.19,29.19,12.4,7.2,0.7,5.8,9.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4658",77,29.29,29.29,12.4,7.2,0.7,5.8,9.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4659",70,29.46,29.46,12.4,7.2,0.7,5.8,9.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4660",67,28.5,28.5,12.4,7.2,0.7,5.8,9.8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4661",62,28.84,28.84,12.4,7.2,0.7,5.8,9.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4662",70,29.54,29.54,12.4,7.2,0.7,5.8,9.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4663",73,29.21,29.21,12.4,7.2,0.7,5.8,9.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4664",65,28.98,28.98,12.4,7.2,0.7,5.8,9.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4665",61,29.63,29.63,12.4,7.2,0.7,5.8,9.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4666",66,29.1,29.1,12,1.3,0,-2.6,7.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4667",63,29.34,29.34,12,1.3,0,-2.6,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4668",73,29.35,29.35,12,1.3,0,-2.6,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4669",64,29.34,29.34,12,1.3,0,-2.6,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4670",74,29.16,29.16,12,1.3,0,-2.6,7.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4671",70,28.95,28.95,12,1.3,0,-2.6,7.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4672",79,29.69,29.69,12,1.3,0,-2.6,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4673",79,28.44,28.44,12,1.3,0,-2.6,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"4674",64,29.8,29.8,12,1.3,0,-2.6,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"4675",78,28.89,28.89,12,1.3,0,-2.6,7.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4676",58,29.3,29.3,12.2,4.1,0,2.4,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4677",62,29.36,29.36,12.2,4.1,0,2.4,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4678",80,29.35,29.35,12.2,4.1,0,2.4,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4679",55,29.75,29.75,12.2,4.1,0,2.4,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"4680",73,29.26,29.26,12.2,4.1,0,2.4,7.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4681",73,28.9,28.9,12.2,4.1,0,2.4,7.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4682",81,29.56,29.56,12.2,4.1,0,2.4,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4683",67,29.59,29.59,12.2,4.1,0,2.4,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4684",69,28.9,28.9,12.2,4.1,0,2.4,7.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4685",71,29.48,29.48,12.2,4.1,0,2.4,7.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4686",82,28.43,28.43,14.2,4.1,0,-0.6,9.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"4687",76,29.69,29.69,14.2,4.1,0,-0.6,9.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4688",62,29.14,29.14,14.2,4.1,0,-0.6,9.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4689",79,29.24,29.24,14.2,4.1,0,-0.6,9.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4690",59,29.04,29.04,14.2,4.1,0,-0.6,9.4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4691",74,29.03,29.03,14.2,4.1,0,-0.6,9.4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4692",64,29.25,29.25,14.2,4.1,0,-0.6,9.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4693",77,28.65,28.65,14.2,4.1,0,-0.6,9.4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4694",70,28.64,28.64,14.2,4.1,0,-0.6,9.4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4695",82,28.57,28.57,14.2,4.1,0,-0.6,9.4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4696",67,28.84,28.84,14.2,4.1,0,-0.6,9.4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4697",82,28.75,28.75,14.2,4.1,0,-0.6,9.4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4698",76,29.52,29.52,16.8,9.1,0,6.8,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4699",60,29.12,29.12,16.8,9.1,0,6.8,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4700",80,29.28,29.28,16.8,9.1,0,6.8,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4701",72,29.43,29.43,16.8,9.1,0,6.8,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4702",81,28.84,28.84,16.8,9.1,0,6.8,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4703",59,29.46,29.46,16.8,9.1,0,6.8,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4704",65,28.71,28.71,16.8,9.1,0,6.8,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4705",74,28.83,28.83,16.8,9.1,0,6.8,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4706",58,29.11,29.11,16.8,9.1,0,6.8,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4707",69,29.21,29.21,16.8,9.1,0,6.8,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4708",70,29.37,29.37,14.6,8.7,0,8.5,12.7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4709",58,29.43,29.43,14.6,8.7,0,8.5,12.7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4710",56,29.21,29.21,14.6,8.7,0,8.5,12.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4711",71,29.18,29.18,14.6,8.7,0,8.5,12.7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4712",68,28.88,28.88,14.6,8.7,0,8.5,12.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4713",67,28.89,28.89,14.6,8.7,0,8.5,12.7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4714",61,29.15,29.35,15,10.4,7,9.2,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4715",72,28.84,29.04,15,10.4,7,9.2,13.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4716",68,29.19,29.39,15,10.4,7,9.2,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4717",65,29.38,29.38,15,10.4,7,9.2,13.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4718",70,29.39,29.59,15,10.4,7,9.2,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4719",73,29.33,29.53,15,10.4,7,9.2,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4720",71,29.19,29.19,15,10.4,7,9.2,13.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4721",56,29.57,29.57,15,10.4,7,9.2,13.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4722",88,29.4,29.5,15,10.4,7,9.2,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4723",79,29.34,29.44,15,10.4,7,9.2,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4724",71,29.37,29.37,15,10.4,7,9.2,13.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4725",80,29.07,29.07,15,10.4,7,9.2,13.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4726",75,29.22,29.22,17,11,2.9,9.1,13.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4727",77,28.79,28.79,17,11,2.9,9.1,13.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4728",75,28.57,28.57,17,11,2.9,9.1,13.8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4729",75,29.62,29.62,17,11,2.9,9.1,13.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4730",74,29.01,29.01,17,11,2.9,9.1,13.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4731",76,28.74,28.74,17,11,2.9,9.1,13.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4732",64,29.7,29.7,17,11,2.9,9.1,13.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"4733",72,28.65,28.65,17,11,2.9,9.1,13.8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4734",77,28.94,28.94,18,9.8,7.8,4.9,13.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4735",80,29.16,29.16,18,9.8,7.8,4.9,13.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4736",68,30.01,30.01,18,9.8,7.8,4.9,13.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"4737",66,29.67,29.67,18,9.8,7.8,4.9,13.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4738",63,29.51,29.51,18,9.8,7.8,4.9,13.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4739",60,29.09,29.09,18,9.8,7.8,4.9,13.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4740",63,29.25,29.25,18,9.8,7.8,4.9,13.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4741",75,28.6,28.6,18,9.8,7.8,4.9,13.1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4742",66,28.99,28.99,18,9.8,7.8,4.9,13.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4743",69,29.82,29.82,13.6,4.9,5.8,1.3,10.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"4744",57,29.31,29.31,13.6,4.9,5.8,1.3,10.6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4745",67,29.18,29.18,13.6,4.9,5.8,1.3,10.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4746",83,29.22,29.22,13.6,4.9,5.8,1.3,10.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4747",72,29.66,29.66,13.6,4.9,5.8,1.3,10.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4748",82,28.98,28.98,13.6,4.9,5.8,1.3,10.6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4749",70,29.24,29.24,13.6,4.9,5.8,1.3,10.6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4750",77,29.39,29.39,13.6,4.9,5.8,1.3,10.6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4751",81,29.18,29.18,14.8,7.4,1.4,5.3,11.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4752",69,28.83,28.83,14.8,7.4,1.4,5.3,11.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4753",80,28.74,28.74,14.8,7.4,1.4,5.3,11.1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4754",79,28.9,28.9,14.8,7.4,1.4,5.3,11.1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4755",67,29.34,29.34,14.8,7.4,1.4,5.3,11.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4756",58,29.17,29.17,14.8,7.4,1.4,5.3,11.1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4757",62,28.66,28.66,14.8,7.4,1.4,5.3,11.1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4758",72,29.48,29.48,14.8,7.4,1.4,5.3,11.1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4759",72,29.48,29.48,12.3,8.9,3.5,8.7,11.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4760",72,29.87,29.87,12.3,8.9,3.5,8.7,11.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"4761",75,29.58,29.58,12.3,8.9,3.5,8.7,11.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4762",62,29.32,29.32,12.3,8.9,3.5,8.7,11.8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4763",69,29.2,29.2,12.3,8.9,3.5,8.7,11.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4764",60,29.58,29.58,12.3,8.9,3.5,8.7,11.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4765",78,29.21,29.21,12.3,8.9,3.5,8.7,11.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4766",67,29.23,29.23,12.3,8.9,3.5,8.7,11.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4767",71,29.23,29.23,12.3,8.9,3.5,8.7,11.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4768",80,29.25,29.25,12.3,8.9,3.5,8.7,11.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4769",79,29.09,29.09,15.3,6.1,0,2.3,10.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4770",70,29.12,29.12,15.3,6.1,0,2.3,10.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4771",63,29.08,29.08,15.3,6.1,0,2.3,10.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4772",77,29.22,29.22,15.3,6.1,0,2.3,10.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4773",63,29.25,29.25,15.3,6.1,0,2.3,10.8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4774",58,29.07,29.07,15.3,6.1,0,2.3,10.8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4775",64,29.39,29.39,15.5,9,0.8,6.5,12.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4776",70,29.11,29.11,15.5,9,0.8,6.5,12.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4777",68,29.71,29.71,15.5,9,0.8,6.5,12.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"4778",60,29.32,29.32,15.5,9,0.8,6.5,12.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4779",72,29.59,29.59,15.5,9,0.8,6.5,12.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4780",84,29.15,29.15,15.5,9,0.8,6.5,12.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4781",70,29.55,29.55,15.5,9,0.8,6.5,12.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4782",80,28.7,28.7,15.5,9,0.8,6.5,12.4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4783",65,29.34,29.34,15.5,9,0.8,6.5,12.4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4784",79,28.98,28.98,15.5,9,0.8,6.5,12.4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4785",79,28.97,28.97,17.4,10.2,2.2,7.3,12.9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4786",76,29.32,29.32,17.4,10.2,2.2,7.3,12.9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4787",72,28.58,28.58,17.4,10.2,2.2,7.3,12.9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4788",58,29.43,29.43,17.4,10.2,2.2,7.3,12.9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4789",71,30.16,30.16,17.4,10.2,2.2,7.3,12.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"4790",78,28.76,28.76,17.4,10.2,2.2,7.3,12.9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4791",72,29.54,29.54,17.4,10.2,2.2,7.3,12.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4792",73,28.67,28.67,17.4,10.2,2.2,7.3,12.9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4793",70,28.84,28.84,17.4,10.2,2.2,7.3,12.9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4794",61,29.26,29.26,17.4,10.2,2.2,7.3,12.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4795",67,29.5,29.5,26.2,12.2,0,9.6,15.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4796",73,29.41,29.41,26.2,12.2,0,9.6,15.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4797",65,29.39,29.39,26.2,12.2,0,9.6,15.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4798",73,29.22,29.22,26.2,12.2,0,9.6,15.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4799",62,29.42,29.42,26.2,12.2,0,9.6,15.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4800",73,29.39,29.39,26.2,12.2,0,9.6,15.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"4801",70,29.69,29.69,26.2,12.2,0,9.6,15.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4802",78,28.94,28.94,26.2,12.2,0,9.6,15.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4803",72,29.14,29.14,26.2,12.2,0,9.6,15.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4804",72,29.62,29.62,26.2,12.2,0,9.6,15.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"4805",59,30.66,30.06,5.3,-1.1,0,-2.1,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
